NO,売上伝票日付,直送指定,委託区分,見積番号,得意先コード,得意先名,発送先コード,発送先名,自社担当者コード,請求得意先コード,得意先名_1,随時請求区分,請求予定日,請求書発行日,請求書発行済み,請求先送月数,回収日締切,発送予定日,広告企画区分,商品コード,数量,単価,金額
4832,2018/6/23,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/23,,W103603,1,117,117
4833,2018/6/23,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/23,,W102057,3,902,"2,706"
4834,2018/6/23,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/23,,W102058,1,"1,031","1,031"
4835,2018/6/24,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/24,,W102013,7,251,"1,756"
4836,2018/6/25,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/25,,W102042,5,240,"1,201"
4837,2018/6/25,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/25,,W102027,5,232,"1,162"
4838,2018/6/25,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/25,,W102041,5,242,"1,209"
4839,2018/6/25,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/25,,W102040,10,212,"2,120"
4840,2018/6/25,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/25,,W102028,5,240,"1,202"
4841,2018/6/25,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/25,,W102029,4,202,808
4842,2018/6/25,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/25,,W102017,4,141,562
4843,2018/6/25,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/25,,W102018,4,163,650
4844,2018/6/26,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102028,10,241,"2,411"
4845,2018/6/26,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102029,8,203,"1,620"
4846,2018/6/26,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102040,6,213,"1,275"
4847,2018/6/26,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102041,5,242,"1,212"
4848,2018/6/26,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102042,12,241,"2,891"
4849,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102040,5,212,"1,060"
4850,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102042,5,240,"1,201"
4851,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102028,5,240,"1,202"
4852,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102029,5,202,"1,010"
4853,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102041,10,242,"2,417"
4854,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102040,10,212,"2,120"
4855,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102040,6,212,"1,272"
4856,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102027,6,232,"1,394"
4857,2018/6/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/26,,W102042,6,240,"1,442"
4858,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102011,4,329,"1,316"
4859,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102016,5,382,"1,908"
4860,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102028,10,211,"2,111"
4861,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102040,8,186,"1,489"
4862,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102042,6,211,"1,266"
4863,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102004,10,86,856
4864,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102007,2,468,937
4865,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W103603,1,117,117
4866,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102050,20,"1,181","23,622"
4867,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102057,1.5,902,"1,353"
4868,2018/6/26,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/26,,W102058,0.5,"1,031",516
4869,2018/6/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/26,,W105028,2,"3,693","7,386"
4870,2018/6/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/26,,W105028,9,"3,693","33,237"
4871,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102011,6,329,"1,973"
4872,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102015,5,336,"1,679"
4873,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102016,7,382,"2,671"
4874,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102027,6,204,"1,224"
4875,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102028,11,211,"2,322"
4876,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102029,15,177,"2,660"
4877,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102044,10,239,"2,390"
4878,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102040,4,186,744
4879,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102041,1,212,212
4880,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102042,6,211,"1,266"
4881,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102004,1,86,86
4882,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W102007,1,468,468
4883,2018/6/28,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/28,,W103603,4,117,468
4884,2018/6/28,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/28,,W105028,1,"3,693","3,693"
4885,2018/6/29,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/29,,W102012,7,273,"1,910"
4886,2018/6/29,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/29,,W102017,4,141,562
4887,2018/6/29,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/29,,W102018,4,163,650
4888,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102042,6,240,"1,442"
4889,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102027,5,232,"1,162"
4890,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102041,6,242,"1,450"
4891,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102040,10,212,"2,120"
4892,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102028,5,240,"1,202"
4893,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102029,4,202,808
4894,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102012,30,312,"9,358"
4895,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102013,10,287,"2,868"
4896,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102033,10,245,"2,446"
4897,2018/6/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/29,,W102034,10,220,"2,201"
4898,2018/6/30,0,0,,ｗH-2001,㈱リフレッシュパーク,,,1,ｗH-2001,㈱リフレッシュパーク,0,2018/6/30,2019/5/31,1,0,2018/7/15,2018/6/30,,W102012,30,313,"9,388"
4899,2018/6/30,0,0,,ｗH-2001,㈱リフレッシュパーク,,,1,ｗH-2001,㈱リフレッシュパーク,0,2018/6/30,2019/5/31,1,0,2018/7/15,2018/6/30,,W102013,20,288,"5,754"
4900,2018/6/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102028,30,241,"7,233"
4901,2018/6/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102044,20,272,"5,449"
4902,2018/6/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102040,20,213,"4,251"
4903,2018/6/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102042,30,241,"7,228"
4904,2018/6/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102039,30,249,"7,460"
4905,2018/6/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W103603,30,134,"4,014"
4906,2018/6/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102013,60,287,"17,217"
4907,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102040,5,212,"1,060"
4908,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102042,5,240,"1,201"
4909,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102028,5,240,"1,202"
4910,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102029,5,202,"1,010"
4911,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102041,10,242,"2,417"
4912,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102040,10,212,"2,120"
4913,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102040,6,212,"1,272"
4914,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102027,6,232,"1,394"
4915,2018/6/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/6/30,2018/6/30,1,0,,2018/6/30,,W102042,6,240,"1,442"
4916,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102011,3,329,987
4917,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102015,2,336,672
4918,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102016,6,382,"2,289"
4919,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102027,9,204,"1,836"
4920,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102028,9,211,"1,900"
4921,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102029,4,177,709
4922,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102044,14,239,"3,346"
4923,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102040,11,186,"2,047"
4924,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102041,12,212,"2,546"
4925,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102018,4,163,650
4926,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102007,2,468,937
4927,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W103603,2,117,234
4928,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102057,1.5,902,"1,353"
4929,2018/6/30,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/6/30,2018/6/30,1,0,2018/7/25,2018/6/30,,W102058,0.5,"1,031",516
4930,2018/6/30,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/6/30,2019/5/31,1,0,2018/7/31,2018/6/30,,W100000,0,0,0
4931,2018/6/30,0,0,,ｗH-3101,(株)明屋,,,,ｗH-3101,(株)明屋,0,2018/7/10,,0,0,,2018/6/30,,W100000,0,0,0
4932,2018/7/1,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/1,,W102012,7,273,"1,910"
4933,2018/7/2,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/7/31,2019/5/31,1,0,2018/8/31,2018/7/2,,W102042,5,240,"1,201"
4934,2018/7/2,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/7/31,2019/5/31,1,0,2018/8/31,2018/7/2,,W102027,5,232,"1,162"
4935,2018/7/2,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/7/31,2019/5/31,1,0,2018/8/31,2018/7/2,,W102041,8,242,"1,934"
4936,2018/7/2,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/7/31,2019/5/31,1,0,2018/8/31,2018/7/2,,W102040,10,212,"2,120"
4937,2018/7/2,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/7/31,2019/5/31,1,0,2018/8/31,2018/7/2,,W102028,5,240,"1,202"
4938,2018/7/2,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/7/31,2019/5/31,1,0,2018/8/31,2018/7/2,,W102029,5,202,"1,010"
4939,2018/7/2,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/2,,W102012,7,273,"1,910"
4940,2018/7/2,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/2,,W102060,2,"1,603","3,206"
4941,2018/7/2,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/2,,W102055,4,914,"3,655"
4942,2018/7/3,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102028,8,241,"1,929"
4943,2018/7/3,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102029,6,203,"1,215"
4944,2018/7/3,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102040,6,213,"1,275"
4945,2018/7/3,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102041,5,242,"1,212"
4946,2018/7/3,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102042,10,241,"2,409"
4947,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102040,5,212,"1,060"
4948,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102042,5,240,"1,201"
4949,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102028,5,240,"1,202"
4950,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102029,5,202,"1,010"
4951,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102041,10,242,"2,417"
4952,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102040,10,212,"2,120"
4953,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102040,6,212,"1,272"
4954,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102027,6,232,"1,394"
4955,2018/7/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/7/31,2018/7/31,1,0,,2018/7/3,,W102042,6,240,"1,442"
4956,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102011,5,329,"1,645"
4957,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102016,5,382,"1,908"
4958,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102028,5,211,"1,055"
4959,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102029,3,177,532
4960,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102044,2,239,478
4961,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102040,5,186,930
4962,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102041,1,212,212
4963,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102042,7,211,"1,477"
4964,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102004,2,86,171
4965,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102007,2,468,937
4966,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W103603,2,117,234
4967,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W103615,1,788,788
4968,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102060,2,"1,603","3,206"
4969,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102055,4,914,"3,655"
4970,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102057,1.5,902,"1,353"
4971,2018/7/3,0,0,,ｗH-2501,㈱HBC,,,,ｗH-2501,㈱HBC,0,2018/7/31,2018/7/31,1,0,2018/8/25,2018/7/3,,W102058,0.5,"1,031",516
4972,2018/7/4,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/7/31,2019/5/31,1,0,2018/8/31,2018/7/4,,W105028,1,"3,693","3,693"
4973,2018/7/4,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/7/31,2019/5/31,1,0,2018/8/31,2018/7/4,,W105028,3,"3,693","11,079"
